3218	3677
7103	6868
2310	2926
3678	3218
6924	7104
3152	3679
3152	3103
3520	3501
863	862
3680	3520
6794	7105
3681	3652
3682	3652
6830	7108
3683	3664
3684	3596
16572	16488
3596	3685
863	864
16444	16545
3596	3686
10441	9573
6295	7112
3602	3687
6295	7113
3688	3602
3689	3690
9814	10029
7115	6545
3689	3691
6545	7116
14565	14740
3692	3689
6913	7117
3693	3689
7118	6913
3643	3694
7119	6962
17290	17356
3604	3643
3643	3642
3629	3695
10030	9814
16486	16433
3629	3696
3604	3646
3604	3697
10199	10420
6831	6832
7123	6831
3698	3676
3516	3676
3614	3699
3615	3614
3700	3615
9274	9275
6816	7127
3414	3701
10032	10031
7128	7057
3702	3414
7129	7092
866	842
3705	3704
14742	14552
10215	10331
6269	7280
10031	9352
10277	10473
4752	4693
9618	9556
18083	18069
747	748
8958	8828
868	749
30	22
17804	17735
10034	9817
3340	3231
17035	16987
664	869
9383	9619
15714	15574
3624	3687
18084	18059
813	849
9532	9620
7282	7283
10036	9513
17304	17221
37	29
7284	7282
6467	6199
5891	6492
16950	16806
9162	9821
6521	6286
625	856
6524	6522
6522	6525
4735	4757
6526	6325
18087	18086
14747	14749
6473	6135
6529	6174
7190	7286
9623	9624
6531	6503
6532	6503
6196	6533
6196	6534
7190	7263
6115	6535
15771	15655
6010	6375
6265	6395
6536	6395
18082	18088
6537	6538
6537	6539
10479	10478
6540	6537
6541	6116
6542	6116
6543	6470
6439	6524
6524	6544
9966	10040
5953	6545
7289	7288
5953	6404
6546	6407
6547	5871
269	265
5723	6550
9477	9478
7289	7238
7290	7289
11310	11331
18091	18085
9021	9609
2705	2932
9892	9894
7058	7291
9894	10043
4664	4764
3091	3246
3343	3342
7104	7292
17359	17357
10792	11334
9543	9629
4710	4708
17806	17788
5598	5602
10045	9585
10357	10486
7180	7294
2993	2867
10357	10487
2995	2918
228	330
13202	13386
11331	11329
11212	11338
10486	10489
3342	3158
17357	17360
31	40
10048	10024
11212	11339
16952	16855
9633	9427
276	230
4027	3943
4546	4769
7298	7296
10490	10491
254	332
333	254
2033	2031
10050	10051
15550	15559
15624	15628
17578	17490
15673	15674
16632	16531
8988	9133
16019	15945
8115	8197
15677	15648
22	41
12142	12726
15678	15680
15651	14875
11344	11343
15680	14875
15680	15681
12996	12726
15375	15399
15399	15549
15683	15399
15618	15684
15618	15626
11345	11344
15535	15603
15560	15662
15487	15538
7302	7303
15685	15487
3000	3051
15687	15521
15549	15688
15689	15484
11344	11346
3258	3345
15484	15690
12997	12437
17657	17658
15619	15691
2903	3052
15670	15693
15694	15670
5473	4807
15695	15578
12900	12790
15696	15685
1829	1783
300	311
15700	15699
9131	9158
15699	15317
17501	17584
16579	16985
7258	7306
12606	12605
12607	12605
12829	12762
300	338
12555	12610
12612	12613
12612	12614
16997	17078
12612	12616
16573	16545
16997	17079
11952	12584
17274	17547
12535	12536
7223	7220
12541	12617
17081	16980
42	43
16980	16982
12542	12543
12619	12542
17083	16938
12543	12620
11002	11350
12584	12182
12621	12458
12545	12458
12302	12035
17563	17587
12623	12622
16950	17033
12623	12624
16952	17087
12623	12625
16957	17088
12626	12623
12902	12694
340	303
3860	4109
12229	12264
12568	12567
12569	12568
12569	12627
17019	17091
12628	12017
17020	17092
11032	10915
12502	12629
17589	17588
12502	12630
12631	12320
12320	12321
12632	11889
17097	16931
12633	11889
16931	16756
12319	12634
17092	16880
17590	17589
5769	5652
16633	16599
13003	12888
12	42
11354	11322
3062	3061
13004	13005
16953	16956
11322	11355
4015	4110
3063	3062
13006	13005
3064	3062
17780	17594
956	955
17515	17595
3065	3007
16422	16556
7335	7509
12350	12102
13025	12899
17566	17515
12934	13026
7468	7335
12934	13027
11090	11196
12970	12820
12207	12695
13028	12207
7467	7336
2706	3066
12742	13026
13029	12803
13030	12803
12892	13031
12892	12949
12717	13010
13032	12956
3989	4111
13033	12956
5776	5714
2706	3067
12250	13034
17456	17535
13036	13037
17545	17570
17141	17323
13039	13040
5279	5777
11360	10891
13041	13039
17093	17094
13011	12867
12693	12438
15466	15578
12829	11942
7511	7576
13001	12694
5478	5627
13044	12695
12867	13012
13045	12695
13046	12933
12933	12401
16334	16606
13003	12880
7511	7577
12861	13048
13013	12891
12749	13050
12630	12629
13051	12862
17812	17792
12862	13052
13053	12862
7575	7529
3746	4275
13014	12457
4068	4276
4277	3838
16639	16892
3838	3839
3990	4130
3516	3990
4212	4278
4128	4212
4212	4279
4236	4280
16634	16613
4213	4224
4169	4281
6661	7579
4076	4282
3147	3502
4076	4283
13016	12960
4284	4246
4246	4248
4285	4246
4286	4284
4284	4248
7307	7520
4287	4253
12960	13017
4288	4289
4183	4289
4291	4183
4184	4292
5784	5783
4293	4214
9029	9465
4214	4077
12960	13018
4240	4295
4295	4226
4226	3716
4296	4142
7413	7554
4142	4297
4142	4298
3896	4249
9466	9372
5972	5971
4301	4300
7581	7523
4300	4302
17605	17250
9372	9406
17338	17606
1524	1527
13021	12727
1528	1479
13022	12897
5788	5789
3595	3031
17500	17813
9084	8882
12966	12731
17594	17507
17434	17507
17367	17307
7321	7586
12085	11915
12015	11943
11945	12086
11892	12087
17963	17974
11892	12088
7587	7445
17971	17929
11894	11616
12089	11996
17976	17975
17975	17977
11923	12034
8166	9472
7588	7420
12094	12092
17978	17915
12006	12005
12095	11831
17981	17979
11831	12096
17905	17981
8166	9443
11812	12082
17781	17814
12097	11812
17982	17955
12098	11761
7108	7589
11761	12099
17885	17984
12037	12100
17858	17985
12011	12037
11969	12101
17986	17971
1388	1534
12102	11969
17903	17977
3889	4115
7590	7276
17988	17946
11610	12105
11785	12106
11785	12107
17961	17973
9474	8564
12108	11941
11941	12109
17368	17305
12045	11277
11277	11937
3602	3448
12015	12016
12110	11815
11244	12111
17984	17995
11244	12025
12113	12112
12112	12114
7505	7360
17998	17996
12112	12115
9314	9411
17986	17999
7034	7131
7059	6865
7132	7059
3607	3412
3658	3709
7062	7134
3710	3658
7135	6792
3537	3711
3537	3712
7043	7137
3608	3713
7138	7043
3608	3714
7043	7139
16880	17098
3538	3716
7141	6711
3717	3522
3522	3718
6386	6678
16605	16239
7144	7143
7454	7515
7145	7143
7143	7029
8073	8241
3686	3723
3686	3724
6963	7148
3686	3725
7003	7149
17369	17305
7150	7003
16519	16415
3667	3727
3727	3728
3665	3729
6278	7152
3665	3672
3577	3673
3544	3673
3730	3605
4474	3565
3605	3654
3473	3731
3236	3732
5515	5801
6985	7158
3236	3733
8366	8500
3310	3574
3310	3734
7159	7160
3240	3243
7127	7159
7049	7161
1475	1358
3659	3182
6247	7049
3492	3489
17632	17816
9347	9481
5053	5014
1171	1076
4787	5053
17370	17205
15658	15130
1543	1506
15707	15365
15129	15231
4117	4065
1001	1289
7974	7380
17733	17713
15233	15066
9432	9457
3613	3496
398	260
399	401
399	402
359	328
403	359
1547	1492
16028	16109
404	305
17205	17214
329	376
338	313
17544	17803
8503	9486
321	407
408	366
15234	15178
409	366
343	410
411	327
327	413
327	414
415	345
345	416
416	308
3616	3460
417	418
419	417
417	420
421	354
422	328
423	404
3460	3617
381	425
426	308
407	405
407	320
369	426
16640	16515
4987	5063
4954	5061
8037	8502
8364	8365
17814	17818
10189	10354
10485	10576
16564	16608
149	240
12496	12495
17819	17804
215	152
241	152
4489	4990
1249	1302
5026	4996
7760	8504
244	172
15703	15583
15704	15583
15664	15440
1305	895
15664	15705
17633	17820
15437	15706
15706	15707
190	193
15706	15491
15491	15415
15709	15416
15635	15682
15171	15635
15710	15653
15653	15711
15712	15654
10488	9922
15665	15654
246	193
15458	15665
15715	15665
972	1307
15717	15718
15717	15719
15550	15721
247	132
15557	15722
15557	15723
15557	15594
15538	15724
8505	7760
15252	15178
15581	15579
15581	15582
15726	15582
15407	15469
15727	15394
15394	15728
10964	11182
15178	15253
16712	17066
10964	10905
11184	11046
11158	10906
10906	10907
10907	11185
17102	17027
11110	11186
17103	17028
135	250
11187	11116
17104	17028
11188	11115
17028	17100
11189	11115
16481	16942
11190	11057
17105	17060
11057	11123
11191	10665
11124	11126
4703	5078
17107	17108
11193	11192
11194	11193
17090	16913
11193	11173
11195	10958
16917	17065
11196	10958
10985	11197
189	187
11198	11072
17114	17113
11199	11072
17099	17115
11200	11008
17116	17099
11008	11201
11202	11008
11008	11142
4703	5080
11095	11203
17120	17118
8282	8261
10455	11098
11204	11038
11042	11205
17123	16994
10358	11206
10969	11207
15201	15258
17125	16995
10969	11208
17126	16995
17109	17127
10487	11107
11103	10697
11210	10697
17127	16860
11211	11102
12635	12319
12359	12636
13844	13845
12249	12359
13844	13810
13473	13844
13845	13846
13842	13547
13843	13842
12614	12643
13686	13473
13184	13715
3966	4122
13793	13850
13816	13851
12648	12649
13852	13817
12649	12650
13817	13853
12649	12651
13854	13817
8346	8369
13748	13045
12654	12653
12653	12334
13856	13778
12522	12094
3168	3360
12435	12626
12657	12547
124	586
12547	12658
12097	12592
12659	12598
13862	13631
13863	13265
12661	12501
12662	12044
11974	12633
12663	12633
13702	13803
13399	13868
12180	12606
12562	12561
12561	13055
13056	11132
13057	11132
13060	13059
13059	13061
486	485
13062	12454
16646	16644
13063	13062
13064	12733
12733	13065
12733	13066
12493	12733
13040	13067
17436	17764
12731	12730
12972	13069
12928	12500
583	607
13070	12979
13071	12287
13072	12630
13074	12354
13075	12906
607	554
13077	12666
13078	12667
608	607
13007	13079
11845	13007
11485	12560
11485	13080
13081	12808
13082	12808
12914	13083
16647	16540
2220	2173
14898	14777
534	602
16971	16559
2098	2221
8615	8614
554	612
16648	16441
613	589
11820	12116
4178	4201
4200	4303
14899	14777
17825	17824
8617	7942
4304	4229
12120	11995
589	614
4280	4306
4280	4307
4134	4132
4132	4308
16957	16909
4134	4130
2225	2218
4192	4193
4193	4309
12122	12035
4310	4141
615	498
4313	4143
4252	4314
1990	1514
12128	11940
4315	3771
3771	4316
4131	4223
4223	4189
11948	12134
11949	11948
2165	2226
12135	11949
4322	4323
11683	12136
16649	16441
4325	4195
12120	12066
4326	4195
11340	12139
4327	4328
11340	11825
4329	4327
4330	4327
4328	4331
4330	4328
3850	4329
4332	4329
4333	4330
2117	1760
521	621
8624	8405
3111	3380
549	622
8626	8454
17824	17662
592	557
14303	14288
3650	3737
14305	14242
3736	3649
14223	14242
3739	3702
14306	14307
14307	14308
4723	4873
473	626
3639	3590
3742	3639
2184	2232
16629	16563
14311	14196
13272	14312
3744	3693
4672	4874
13893	13299
8629	8573
14278	14313
535	627
14279	14278
4879	4880
16587	16465
3747	3748
3749	3747
4880	4853
3840	4882
18009	18010
3840	4827
8630	8525
4745	4629
4883	4745
535	600
17422	17215
4794	4884
14320	14321
4829	4685
3755	3754
13970	14322
4871	4886
14177	14324
14323	14177
14325	13863
8444	8631
4815	4889
14326	13863
3732	3758
4891	4890
3756	3759
4890	4892
18023	18003
4893	4890
18024	17812
4676	4584
598	597
14330	13501
4894	4853
2054	2159
3129	3440
3734	3574
3699	3735
3182	3764
3765	3588
13894	14334
8576	8498
2237	2063
8401	8513
8635	8634
8634	8636
17427	17397
10223	10040
369	427
410	419
428	388
429	388
390	430
377	431
17763	17652
329	432
433	296
414	400
434	400
401	435
401	436
437	414
438	439
4694	4910
363	438
438	440
8641	8451
441	439
439	440
442	363
426	443
406	318
444	445
435	444
444	446
17829	17763
445	447
448	445
435	449
450	435
420	435
449	446
436	452
437	434
455	434
392	456
457	392
8248	8158
15351	15233
14887	15352
14888	14887
2514	2399
15335	15354
15335	15355
17733	17609
15279	15356
15279	15357
15198	15358
15198	15337
15359	14839
15342	15588
17763	17830
15365	15183
2431	2356
15367	15366
15366	15216
15367	15368
2447	2516
15369	15367
15340	15326
14994	15370
15371	14994
17471	17752
15243	15328
14473	15223
15372	15224
2447	2517
15375	15274
14444	15376
13704	13080
14444	15325
15378	15377
15379	15377
15380	15377
15377	15381
13705	12989
16850	16897
6242	6295
2459	2520
17718	17699
15497	15613
7944	8517
16567	16862
8250	8158
13708	13636
17754	17682
2494	2523
16783	16823
6225	6243
13710	13639
2140	2406
15074	14975
6299	6249
13029	13505
15076	14753
15352	15621
15057	15063
15622	15507
13589	13712
15077	15078
15384	15624
15049	15077
13055	13869
15480	15687
13714	13672
13871	13710
15688	15497
13809	13710
13872	13687
15625	15384
13687	13873
13874	13762
15734	15736
2504	2281
13762	12996
13875	13649
15080	14982
13876	13649
13877	13716
5831	6304
13878	13716
13879	13747
13747	13627
13024	13575
15081	14936
15743	15650
15629	15744
13716	13455
15417	15344
13857	13884
13884	13839
14936	15082
13885	13682
15748	15275
15688	15749
16857	16908
15750	15626
13433	13819
13888	13809
13812	13874
2532	2241
13889	13812
15753	15530
14871	14414
13890	13760
15754	15530
13792	13760
13891	13788
17766	17727
14871	15083
13693	13892
14601	15629
13799	13893
13894	13799
15760	15636
13227	13895
15636	15761
17726	17725
13896	13626
15762	15732
11102	11212
15630	14601
11213	11020
8934	8601
11000	11020
10467	10512
8881	8962
6308	6309
11215	10468
8382	8963
14900	15085
8383	8382
15490	15631
10983	11217
10984	10983
11195	10984
10930	11218
6309	6310
7349	7350
8967	8969
11219	11220
2286	2482
11221	11219
11220	10900
11222	11131
8974	8971
6309	5368
11223	11131
8743	8907
8887	8975
8887	8976
6200	6311
11225	11226
8977	8836
17911	17906
11227	11225
10950	11157
8948	8944
11103	11210
2536	2341
11228	11101
8980	8897
11229	11017
15633	15455
11230	11229
8982	8980
15087	15059
10859	10689
11231	11021
12689	13094
15088	15059
8758	8985
11234	11086
6237	6313
11086	10364
8898	8987
11172	11063
15634	15632
11237	11059
15089	15059
15635	15634
12846	12848
2466	2539
13088	12847
16848	16915
12498	13090
13090	13091
13092	13090
13093	13021
13066	13021
13094	12851
13095	12963
12963	13096
6780	6723
13098	13099
15091	14811
13068	13042
13042	13000
12740	13101
17926	17927
12740	13102
13027	12877
12691	13025
13103	12691
14584	14885
13105	12344
13106	12314
13107	12314
2543	2490
13110	12826
17584	17668
13109	12826
13079	12937
13111	12937
13112	12937
6318	6126
13113	12559
13115	13114
9058	8938
15097	14544
11898	12145
4227	4334
11898	12146
4097	4301
12148	11905
3662	4335
4335	4336
11906	12149
4103	4335
8366	8501
4103	4338
4337	4103
11932	12151
8256	8255
12153	12152
12153	12154
12103	12153
12064	11274
12064	12155
8471	8278
8507	8393
4345	4344
12024	12157
4344	4346
12024	12158
8393	8509
12159	11989
4257	3941
8167	8511
17969	17965
4349	4147
11993	12160
12160	12161
12049	12162
8424	8515
3991	4352
12164	11828
11828	12166
3716	4354
12167	11794
4356	4355
4357	4356
12169	12077
8154	8362
12075	12077
16898	16940
11933	12151
15104	15105
8459	8521
8522	8459
4268	4360
12080	11664
4268	4361
8077	8524
4297	3850
3850	4362
12173	12129
4230	4363
8527	8526
7099	6987
6787	7100
16564	16445
3384	3532
8077	8523
16737	16835
16355	16565
16448	16566
16509	16421
13894	14336
16527	16567
14337	14295
14295	14338
16508	16655
14092	14339
16614	16656
14281	14315
6351	6906
14340	14180
16657	16549
4476	4525
14180	14341
16658	16549
14086	14342
16528	16527
16659	16298
14343	14086
14297	14240
14052	14285
14052	14286
7105	7106
13751	14344
13751	14345
14057	14346
16663	16582
14057	14347
13496	14348
14349	13496
16553	16667
16506	16507
14350	14152
14330	14351
16607	16668
7105	7107
14352	14330
14353	13586
14353	14352
14354	14305
16671	16587
14356	14223
16672	16630
16005	16556
14224	14354
14356	14354
14270	14357
16102	16674
14222	14270
16675	16130
16420	16570
14359	14158
16676	16648
14331	14360
14361	14360
16678	16603
14360	14275
16814	17200
4669	4753
16681	16657
16420	16571
10172	10282
3588	3767
3561	3147
3147	3768
9876	10285
3769	3106
3667	3771
10286	10094
3672	3772
10125	10289
7111	6953
3646	3773
10125	10290
3544	3756
10230	10100
10293	10232
17106	17034
10294	10232
11039	11154
10114	10113
10255	10220
3535	3781
3536	3782
3699	3783
10299	10281
16197	16562
3613	3348
3785	3613
10282	10301
10302	10282
16561	16493
3732	3788
10305	9869
16493	16574
3789	3440
3443	3776
10308	10307
3791	3674
10307	9999
9870	10309
10310	10019
3216	3680
16575	16495
3794	3680
10311	10020
3626	3653
3795	3653
3796	3721
10313	10288
4900	4899
4901	4900
440	459
4607	4900
423	364
4903	4902
298	395
395	186
16575	16496
4865	4905
10578	11158
461	427
4906	4866
4907	4866
17726	17671
463	464
4734	4908
4734	4909
131	430
430	466
4694	4516
4805	4911
16525	16577
447	468
4444	4805
9843	10537
4806	4805
4912	4806
431	469
4771	4913
470	431
4914	4790
4790	4915
432	472
4791	4916
473	449
4854	4917
4855	4918
475	311
4919	4855
16163	16578
9435	9055
4478	4920
396	298
4478	4921
16579	16163
4764	4922
472	477
402	450
465	450
477	355
330	355
437	478
479	437
4926	4927
437	455
6962	6720
4928	4926
10910	11162
4929	4926
386	423
4765	4930
330	477
7120	6962
13413	12921
13249	13223
13223	13414
13415	13224
13224	13416
13280	13347
13418	13417
13419	13417
13417	13420
13421	13417
13417	13422
7122	7004
13424	12967
13425	12930
12930	13389
13353	13426
13353	13187
13426	13427
16583	16434
13426	12905
10653	10300
13047	13428
13429	13047
13167	13206
13430	12887
12887	13431
13432	13234
16465	16485
13433	13207
13207	13434
6831	7124
13306	13207
12697	13394
13435	13239
13436	13239
13437	12754
13439	12557
6832	6247
10586	10587
13441	13360
12939	13360
13442	13361
7125	6660
15307	15309
10799	10914
15333	15351
6816	7126
15177	15384
15256	15385
15386	15197
15387	15197
10657	9907
14839	15388
15125	15389
15390	15215
15215	15368
15391	14694
15392	15185
15393	15185
16589	16588
15394	15112
15395	15112
15112	15396
15381	14474
14474	15397
15396	14473
15147	15120
15191	15398
15399	15305
15396	15305
10660	10214
8779	8812
15402	15135
7093	7092
15404	15358
15358	15080
10214	10661
15406	15142
7130	6971
15408	15406
15406	15409
9437	9055
10086	10664
11235	11172
11062	11174
11170	11062
5242	5507
15763	15732
5508	5292
1884	1622
5298	5292
5509	5322
11177	11176
4704	5511
14411	15677
5309	5490
5512	5272
5272	5513
15513	15770
5514	5387
15652	15714
5387	5383
5273	5516
17727	17646
15772	15655
5273	5517
4955	5451
5364	5519
15718	15683
4886	5364
5520	5367
15776	15684
5521	5315
15776	15750
5453	5522
1907	1906
5524	5508
11180	11093
5508	5298
5435	5525
14843	15781
5435	5526
15707	15782
5490	5527
5351	5422
5529	5423
15785	15771
5530	5144
5144	5531
15787	15727
11181	10791
5145	5533
15787	15044
5534	5521
15788	15790
5521	5535
15791	15788
4841	5522
5523	4841
8990	8821
10861	11063
8204	8992
4132	4090
8686	8204
8116	8993
13839	13838
13143	13902
11243	10852
11158	11244
9438	9262
8800	8996
11206	11245
8801	8997
8801	8247
11248	11247
11249	11247
11160	11159
10858	11251
9001	8107
11253	11252
8922	8923
15343	15909
13707	13913
11255	11187
13811	13848
8273	8439
9007	8831
12762	11883
13034	12996
10995	11259
11260	11259
15627	15561
13850	13918
4139	4194
11262	11091
9011	8930
11263	11091
13422	12997
12997	13453
13676	13920
15784	15772
9013	9014
13921	13676
8962	9013
9061	8941
13901	13661
11142	10813
13922	13462
11267	11268
8247	8016
10992	11268
11268	11152
11269	11077
4139	4217
4218	4025
4203	4219
15790	15792
8249	8444
8249	8445
8388	8446
9211	9440
18000	17957
6047	5865
8447	8388
8279	8449
15781	15851
11705	11453
8450	8279
17957	18001
8450	8342
15920	15919
4364	4230
8527	8528
3788	4365
8576	9146
8529	8527
3788	4259
4290	4366
4000	4368
4369	4210
4210	4370
8453	8303
3784	4371
8535	8134
4372	3784
8452	8536
3784	3954
4283	4373
15922	15920
4137	4283
4374	4309
8334	8540
8541	8334
4377	4337
8334	8542
4378	4008
8476	8543
4251	4250
8476	8544
8543	8456
4303	3997
17958	17988
8377	8071
8545	8377
4379	4381
8233	8516
8516	8546
8547	8455
4304	4384
15924	15838
8455	8549
15853	15852
4258	4386
8457	8550
4156	4046
8551	8154
4388	4062
8386	8495
15925	15838
8309	8553
4390	4231
18001	17958
8528	8386
4128	4391
8246	8555
4352	4129
8379	8458
15927	15841
8156	8459
18002	17919
15928	15901
17279	17051
5594	5570
8460	7945
15854	15853
8462	8461
8461	8463
11448	12014
12014	12174
14163	14197
14313	14366
14313	14367
14318	14368
11986	12178
14318	14369
11874	11843
14173	14370
14260	14043
14371	14260
11991	12180
14260	14259
14372	14213
14373	14215
15800	15932
12183	12118
14374	14215
12184	11825
14241	14376
14224	14356
13826	14133
13826	14377
14331	14275
8313	8295
14308	14112
14072	14378
17961	18002
12190	12187
13252	14380
14166	13834
14166	14254
6443	6528
12193	11793
8256	8464
14369	14166
14170	14382
11793	12195
13836	14384
8466	8317
14385	14327
14327	14386
15341	15854
14387	13886
12146	12200
12200	12145
13902	14389
14286	14287
14261	14390
12052	12203
14303	14261
3724	3798
17972	18003
3800	3684
17722	17694
3294	3585
3800	3294
3801	3744
3692	3744
8380	8903
3627	3542
3802	3542
3775	3803
3482	3804
3443	3805
3573	3806
8904	8803
3781	3714
3781	3782
3518	3807
3216	3518
3736	3808
3710	3713
3809	3700
3506	3700
3810	3739
8905	8802
3739	3811
3812	3641
17724	17673
3641	3813
3401	3814
8906	8676
3815	3816
3816	3817
3816	3818
17627	17671
3707	3819
3803	3656
3161	3820
3782	3714
17972	18004
3782	3821
3822	3785
3623	3824
3623	3825
16121	15986
4932	4927
4927	4933
4934	4928
4928	4933
4270	4788
4788	4935
45	165
4767	4936
17671	17725
4937	4800
4800	4938
4373	4939
5843	6023
8909	8810
4264	4941
4264	4942
4777	4775
4943	4776
16121	16090
4944	4943
4816	4945
4946	4780
4947	4780
11728	11302
4725	4948
4725	4949
8546	9077
4950	4725
4856	4952
4953	4856
8609	8712
4710	4711
4830	4954
4308	4830
8609	8910
4955	4714
4714	4885
4942	4760
4838	4819
4838	4956
8911	8579
4414	4959
4960	4414
4513	4922
477	421
453	454
453	483
17708	17657
10229	9875
5798	5594
5594	5799
5799	5955
13448	13333
457	486
8137	8343
13309	13449
487	337
7024	7596
13450	12088
475	337
361	488
8912	8343
5959	5903
489	361
13155	13452
387	386
490	386
5961	5770
15976	15967
5770	5962
5963	5746
443	493
17650	17732
492	443
443	494
462	495
10328	10327
462	496
5967	5966
16128	16127
195	428
17969	18006
10168	10329
7527	7598
5969	5967
13461	13153
5259	5970
13462	13389
10101	10010
13463	13203
488	475
500	467
16128	16129
13465	13354
7277	7599
468	502
13435	12881
13436	13435
13434	13436
13051	13436
12907	12360
12361	12360
13467	12361
8754	8915
507	505
13468	12363
505	339
507	508
13470	13448
5982	5832
10213	10341
5775	5983
7679	8916
9941	10343
656	628
883	1021
15141	15410
17735	17674
1023	1022
1022	1024
15320	15412
15596	15760
1025	1023
16039	16132
1024	865
1024	953
953	954
1026	1025
8917	7679
696	1025
935	969
970	1027
1028	970
15298	15391
16040	16133
1029	909
827	998
1030	832
919	833
833	1030
15422	14891
1031	545
8682	8683
1032	992
15857	15794
7602	7604
1033	992
15425	15210
908	992
7916	7559
993	1034
1035	993
891	1010
15254	15427
1036	994
15138	15387
17737	17576
936	995
7605	7081
995	1038
706	974
8919	8859
974	1039
15263	15431
1040	706
15325	15376
15432	15390
1039	1042
16136	16041
1043	945
1044	1012
1045	1012
15436	15433
1012	1046
15436	15434
15434	15437
1047	1048
15438	15434
1049	1048
15434	15368
3092	3247
3092	3248
7540	7607
3146	3145
9449	9448
3249	3146
18008	17877
3251	3247
3165	3134
8922	8229
3134	3252
6836	6528
3253	1633
17739	17723
3255	3256
3021	3255
8229	8923
3013	3229
3014	3013
3257	3195
3142	3196
3142	3258
3197	3141
3260	3210
3210	3261
7513	7609
3101	3262
3203	3244
3263	3203
3264	3053
3265	3053
16113	16141
3266	3053
3267	2470
916	1069
7611	7579
3059	3271
9448	9094
3194	3273
17653	17613
17977	18009
7579	7612
16123	16121
15621	16143
17604	17745
979	1084
7896	7924
17746	17604
8675	8546
7615	7201
7616	7554
9277	9450
10016	10660
16147	15696
11270	11150
13911	13841
5497	5538
11203	11271
13925	13126
11272	10961
18010	18011
5497	5317
12467	13189
5540	5541
5542	5540
11275	11205
5543	5540
11276	11205
11205	11277
5545	5132
6790	7620
5546	5246
5246	5547
11280	11279
13933	13746
11282	11280
15858	15718
13851	13935
5550	5551
13897	13936
5551	5546
11285	11284
5457	5552
11284	11286
13938	13924
13939	13924
5416	5302
13630	13940
5458	5554
13941	13630
4730	5555
13942	13168
7622	7496
5399	5556
13806	13943
5080	5557
13944	13806
5080	5558
5487	5516
4786	5559
5089	5560
13825	13179
13913	13947
11294	11188
7623	7588
5487	5562
10890	11295
5563	5487
13950	13872
5500	5285
979	1086
13951	13789
11298	11297
5565	5293
11297	11299
5566	5248
10811	10671
18012	18010
11300	11127
13877	13878
11301	11130
9018	8137
9019	8912
8912	9018
9020	8683
9035	9034
9021	8025
8539	9022
9023	8869
9024	8827
9025	8097
8097	9026
9191	9413
9027	8774
9414	8685
9028	8775
9412	8685
9029	8775
10813	10651
9030	8253
9416	9345
8807	9031
9032	8807
9195	9418
8807	9033
9034	8886
9420	9419
9035	8886
